key,original_file,question,section,raw_options
2024.12.set1,2024.12六级真题第1套.pdf,21,C,21. A) Enhance the taste. C) Identify distinct flavors. B) Make predictions. D) Enrich the eating experience. Questions 22 to 25 are based on the recording you have just heard.
2024.12.set1,2024.12六级真题第1套.pdf,22,C,22. A) Social status. C) Meaning. B) Financial resources. D) Happiness.
2024.12.set1,2024.12六级真题第1套.pdf,23,C,23. A) Their effect on people's happiness has long been overstated. B) Their influence on people's life varies with social contexts. C) They can affect people's experience of meaning. D) They can ensure people's overall well-being.
2024.12.set1,2024.12六级真题第1套.pdf,24,C,24. A) It used questions totally different from those in their first study. B) It focused on the sense of meaning of French participants. C) It analysed cases from a daily poll of US residents. D) It examined data collected from multiple countries.
2024.12.set1,2024.12六级真题第1套.pdf,25,C,25. A) They might have more access to external sources of happiness. B) They might focus on an individual sense of satisfaction or meaning. C) They might be less easily affected by a community's overall feeling. D) They might be less adversely impacted by failure to achieve a purpose. Part M
2024.12.set2,2024.12六级真题第2套.pdf,1,A,1. A) Changing his major. C) Revising his graduation thesis. B) His family situation. D) His passion for Art History.
2024.12.set2,2024.12六级真题第2套.pdf,2,A,2. A) He doesn't think it legitimate to depend on his father. B) He thinks his financial situation has now changed. C) He doesn't think it will provide him with a living. D) He thinks it nourishes the financially secure only.
2024.12.set2,2024.12六级真题第2套.pdf,3,A,3. A) Try his best to socialize and build a network in the art industry. B) Seek financially viable employment opportunities after graduation. C) Investigate all possible ways to become a celebrity in the art world. D) Strike a balance between intellectual pursuits and financial security.
2024.12.set2,2024.12六级真题第2套.pdf,4,A,4. A) Money. B) Time. C) Determination. D) Optimism. Questions 5 to 8 are based on the conversation you have just heard.
2024.12.set2,2024.12六级真题第2套.pdf,5,A,5. A) Their decision on investigating beef consumption. B) Their original ideas about the domestic market. C) Their different approaches to a case study. D) Their end-of-semester business projects.
2024.12.set2,2024.12六级真题第2套.pdf,6,A,6. A) Expanding farmland out west. C) Raising cattle domestically. B) Importing most of the beef. D) Continuing to boost economic growth.
2024.12.set2,2024.12六级真题第2套.pdf,7,A,7. A) Technical equipment. C) Beef. B) Business consultancy. D) Car washing.
2024.12.set2,2024.12六级真题第2套.pdf,8,A,"8. A) Car owners of all walks of life. B) High-end customers in big cities. C) Consumers craving for professional service. D) Well-off dealers seeking a profitable markup. 试 题 册 - 2024年 12 月六级真题（ 二） 9 Section B Directions ：In this section, you will hear two passages. A t the end o f each passage, you will hear three or four questions. Both the passage and the questions will be spoken only once. After you hear a question, you must choose the best answer from the four choices marked A ), B ), C ) and D ). Then mark the corresponding letter on Answ er Sheet 1 with a single line through the centre. Questions 9 to 11 are based on the passage you have just heard."
2024.12.set2,2024.12六级真题第2套.pdf,9,B,9. A) Parents' talking with them during TV time raises their curiosity levels. B) Their daily television exposure cuts parent-child conversation time. C) The more TV they watch the poorer their progress in development. D) Their socioeconomic levels impact their academic achievement.
2024.12.set2,2024.12六级真题第2套.pdf,10,B,"10. A) Kids, enhanced learning. C) Kids' reading and math. B) Kids' curiosity levels. D) Kids' behavioral development."
2024.12.set2,2024.12六级真题第2套.pdf,11,B,11. A) It can hinder kids from getting on with their peers. B) It can cut into kids' time on exploratory activities. C) It can arouse kidsJ interest in how people interact in real life. D) It can widen the gap between kids from different economic statuses. Questions 12 to 15 are based on the passage you have just heard.
2024.12.set2,2024.12六级真题第2套.pdf,12,B,12. A) Exerting ourselves too hard in order to attain our life's goals. B) Being possessed with a single thought of professional success. C) Trying every means to beat others in terms of personal aspirations. D) Being mindlessly driven to possess more and more material things.
2024.12.set2,2024.12六级真题第2套.pdf,13,B,13. A) We might isolate ourselves from our fellow beings. B) We might acquire an incorrect sense of well-being. C) We might end up pursuing all the wrong things. D) We might make a mess of our personal lives.
2024.12.set2,2024.12六级真题第2套.pdf,14,B,14. A) They should be based on solid theoretical concepts. B) They should take personal interests into account. C) They should include goals to help other people. D) They should increase our sense of worthiness.
2024.12.set2,2024.12六级真题第2套.pdf,15,B,"15. A) Drifting through life aimlessly. C) Abandoning all that life has to offer. B) Giving up the chance to fulfill yourself. D) Spoiling your character and integrity. Section C Directions ：In this section, you will hear three recordings o f lectures or talks followed by three or four questions. The recordings will be played only once. After you hear a question, you must choose the best answer from the four choices marked A ), 3 ) , C) and £>). Then mark the corresponding letter on Answ er S heet 1 with a single line through the centre. Questions 16 to 18 are based on the recording you have just heard."
2024.12.set2,2024.12六级真题第2套.pdf,16,C,16. A) Grade-raising ways and means. C) Revision-conducting approaches. B) Pressure-alleviating exercise. D) Brain-boosting food and drink.
2024.12.set2,2024.12六级真题第2套.pdf,17,C,17. A) Buying it from coffee shops. C) Drinking it after 2 pm. B) Building up a tolerance of it. D) Consuming it with sugar.
2024.12.set2,2024.12六级真题第2套.pdf,18,C,18. A) By taking varied vitamin supplements. C) By eating both oranges and frozen berries. B) By consuming a rich variety of foods. D) By getting components packaged in tablets Questions 19 to 21 are based on the recording you have just heard.
2024.12.set2,2024.12六级真题第2套.pdf,19,C,19. A) Many people across advanced economies think the world is going from bad to worse. B) The news focuses on reporting catastrophes that occur across the world. 二） 10 试 题 册 ・2024年 12 月六级真题（ C) A significant part of the world is experiencing another great recession. D) Many people have no idea of those living under miserable conditions.
2024.12.set2,2024.12六级真题第2套.pdf,20,C,20. A) It has experienced ups and downs like any other historical trend. B) It is hailed as a miracle by both economists and ordinary people. C) It is the only way for all countries to share economic prosperity. D) It has given more and more countries a rare chance to thrive.
2024.12.set2,2024.12六级真题第2套.pdf,21,C,21. A) Their fortunes may take a downturn. B) They can be classified as middle class. C) Their living standards have been deteriorating. D) They are experiencing a radical transformation. Questions 22 to 25 are based on the recording you have just heard.
2024.12.set2,2024.12六级真题第2套.pdf,22,C,22. A) Why smells can activate emotional memories. B) How powerful the sense of smell can become. C) How scent particles revive memories forgotten. D) Why the scent of bread has a strong mental impact.
2024.12.set2,2024.12六级真题第2套.pdf,23,C,"23. A) The brain cells, processing of memories experienced as strongly emotional. B) The activation of the brain's emotion processing area by chemical particles. C) The interaction between chemical particles and the brain cells responsible for smell. D) The sensations of scents going directly to the brain's emotional and memory centers."
2024.12.set2,2024.12六级真题第2套.pdf,24,C,24. A) Imagination. B) Association. C) Experience. D) Context.
2024.12.set2,2024.12六级真题第2套.pdf,25,C,25. A) Inaccuracy and alterability. C) Being personal and individualistic. B) Susceptibility to polar interpretations. D) Being dependent on relevant scenarios. Part H
2024.06.set1,2024年6月六级第一套原题.pdf,1,A,1. A) Reply to the man's last proposal within a short time. B) Sign the agreement if one small change is made to it. C) Make a sponsorship deal for her client at the meeting. D) Give the man some good news regarding the contract.
2024.06.set1,2024年6月六级第一套原题.pdf,2,A,2. A) They are becoming impatient. C) They are used to making alterations. B) They are afraid time is running out. D) They are concerned about the details.
2024.06.set1,2024年6月六级第一套原题.pdf,3,A,3. A) To prevent geographical discrimination. C) To avoid any conflict of interest. B) To tap the food and beverage market. D) To reduce unfair competition.
2024.06.set1,2024年6月六级第一套原题.pdf,4,A,4. A) It is a potential market for food and beverage. C) It is a negligible market for his company. B) It is very attractive for real estate developers. D) It is very different from other markets. Questions 5 to 8 are based on the conversation you have just heard.
2024.06.set1,2024年6月六级第一套原题.pdf,5,A,5. A) They are thrilled by a rare astronomic phenomenon. B) They are celebrating a big event on mountain tops. C) They are enthusiastic about big science-related stories. D) They are joined by astronomers all across North America.
2024.06.set1,2024年6月六级第一套原题.pdf,6,A,6. A) It will be the most formidable of its kind in over a century. B) It will come closest to Earth in more than one hundred years. C) It will eclipse many other such events in human history. D) It will be seen most clearly from Denver's mountain tops.
2024.06.set1,2024年6月六级第一套原题.pdf,7,A,7. A) A blur. C) The edge of our galaxy. B) Stars. D) An ordinary flying object.
2024.06.set1,2024年6月六级第一套原题.pdf,8,A,"8. A) Use professional equipment. C) Fix their eyes due north. B) Climb to the nearby heights. D) Make use of phone apps. ·2024年6月六级真题（第一套）· 淘宝：谈辰图书企业店 Section B Directions: In this section, you will hear two passages. At the end of each passage, you will hear three or four questions. Both the passage and the questions will be spoken only once. After you hear a question, you must choose the best answer from the four choices marked A), B), C) and D). Then mark the corresponding letter on Answer Sheet 1 with a single line through the centre. Questions 9 to 11 are based on the passage you have just heard."
2024.06.set1,2024年6月六级第一套原题.pdf,9,B,9. A) Whether consumers should be warned against ultra-processed foods. B) Whether there is sufficient scientific consensus on dietary guidelines. C) Whether guidelines can form the basis for nutrition advice to consumers. D) Whether food scientists will agree on the concept of ultra-processed foods. C) By the extent of chemical alteration.
2024.06.set1,2024年6月六级第一套原题.pdf,10,B,10. A) By the labor cost for the final products. B) By the degree of industrial processing. C) By the extent of chemical alteration. D) By the convention of classification.
2024.06.set1,2024年6月六级第一套原题.pdf,11,B,11. A) Increased consumers' expenses. C) People's misunderstanding of nutrition. B) Greater risk of chronic diseases. D) Children's dislike for unprocessed foods. Questions 12 to 15 are based on the passage you have just heard.
2024.06.set1,2024年6月六级第一套原题.pdf,12,B,12. A) They begin to think of the benefits of constraints. C) They try hard to maximize their mental energy. B) They try to seek solutions from creative people. D) They begin to see the world in a different way.
2024.06.set1,2024年6月六级第一套原题.pdf,13,B,13. A) It is characteristic of all creative people. C) It is a creative person's response to limitation. B) It is essential to pushing society forward. D) It is an impetus to socio-economic development.
2024.06.set1,2024年6月六级第一套原题.pdf,14,B,14. A) Scarcity or abundance of resources has little impact on people's creativity. B) Innovative people are not constrained in connecting unrelated concepts. C) People have no incentive to use available resources in new ways. D) Creative people tend to consume more available resources.
2024.06.set1,2024年6月六级第一套原题.pdf,15,B,"15. A) It is key to a company's survival. C) It is essential to meeting challenges. B) It shapes and focuses problems. D) It thrives best when constrained. Section C Directions: In this section, you will hear three recordings of lectures or talks followed by three or four questions. The recordings will be played only once. After you hear a question, you must choose the best answer from the four choices marked A), B), C) and D). Then mark the corresponding letter on Answer Sheet 1 with a single line through the centre. Questions 16 to 18 are based on the recording you have just heard."
2024.06.set1,2024年6月六级第一套原题.pdf,16,C,16. A) Because they are learned. C) Because they have to be properly personalized. B) Because they come naturally. D) Because there can be more effective strategies.
2024.06.set1,2024年6月六级第一套原题.pdf,17,C,17. A) The extent of difference and of similarity between the two sides. B) The knowledge of the specific expectation the other side holds. C) The importance of one's goals and of the relationship. D) The approaches one adopts to conflict management.
2024.06.set1,2024年6月六级第一套原题.pdf,18,C,18. A) The fox. C) The shark. B) The owl. D) The turtle. ·2024年6月六级真题（第一套）· Questions 19 to 21 are based on the recording you have just heard.
2024.06.set1,2024年6月六级第一套原题.pdf,19,C,"19. A) Help save species from extinction and boost human health B) Understand how plants and animals perished over the past. C) Help gather information publicly available to researchers. D) Find out the cause of extinction of Britain's 66,000 species."
2024.06.set1,2024年6月六级第一套原题.pdf,20,C,20. A) It was once dominated by dinosaurs. C) Its prospects depend on future human behaviour. B) It has entered the sixth mass extinction. D) Its climate change is aggravated by humans.
2024.06.set1,2024年6月六级第一套原题.pdf,21,C,"21. A) It dwarfs all other efforts to conserve, protect and restore biodiversity on earth. B) It is costly to get started and requires the joint efforts of thousands of scientists. C) It can help to bring back the large numbers of plants and animals that have gone extinct. D) It is the most exciting, most relevant, most timely and most internationally inspirational. Questions 22 to 25 are based on the recording you have just heard."
2024.06.set1,2024年6月六级第一套原题.pdf,22,C,22. A) Cultural identity. C) The Copernican revolution. D) Human individuality. B) Social evolution.
2024.06.set1,2024年6月六级第一套原题.pdf,23,C,23. A) It is a delusion to be disposed of. C) lt is a myth spread by John Donne's poem. B) It is prevalent even among academics. D) It is rooted in the mindset of the 17th century.
2024.06.set1,2024年6月六级第一套原题.pdf,24,C,24. A) He believes in Copernican philosophical doctrines about the universe. B) He has gained ample scientific evidence at the University of Reading. C) He has found that our inner self and material self are interconnected. D) He contends most of our body cells can only live a few days or weeks.
2024.06.set1,2024年6月六级第一套原题.pdf,25,C,25. A) By coming to see how disruptive such problems have got to be. B) By realising that we all can do our own bit in such endeavours. C) By becoming aware that we are part of a bigger world. D) By making joint efforts resolutely and persistently.
2024.06.set2,2024年6月六级第二套原题.pdf,1,A,1. A) Read numerous comments users put online. B) Blended all his food without using a machine. C) Searched for the state-of-the-art models of blenders. D) Did thorough research on the price of kitchen appliances.
2024.06.set2,2024年6月六级第二套原题.pdf,2,A,2. A) Eating any blended food. C) Using machines to do her cooking. B) Buying a blender herself. D) Making soups and juices for herself. C) Eating breakfast punctually every morning.
2024.06.set2,2024年6月六级第二套原题.pdf,3,A,3. A) Cooking every meal creatively in the kitchen. B) Paying due attention to his personal hygiene. C) Eating breakfast punctually every morning. D) Making his own fresh fruit juice regularly.
2024.06.set2,2024年6月六级第二套原题.pdf,4,A,4. A) One-tenth of it is sugar. C) One's fancy may be tickled by it. B) It looks healthy and attractive. D) It contains an assortment of nutrients. Questions 5 to 8 are based on the conversation you have just heard.
2024.06.set2,2024年6月六级第二套原题.pdf,5,A,5. A) How he has made himself popular as the mayor of Berkton. B) How the residents will turn Berkton into a tourist attraction. C) How charming he himself considers the village of Berkton to be D) How he has led people of Berkton to change the village radically.
2024.06.set2,2024年6月六级第二套原题.pdf,6,A,6. A) It was developed only to a limited extent. C) It was relatively unknown to the outside. B) It was totally isolated as a sleepy village. D) It was endowed with rare natural resources.
2024.06.set2,2024年6月六级第二套原题.pdf,7,A,7. A) The people in Berkton were in a harmonious atmosphere. B) The majority of residents lived in harmony with their neighbors. C) The majority of residents enjoyed cosy housing conditions. D) All the houses in Berkton looked aesthetically similar.
2024.06.set2,2024年6月六级第二套原题.pdf,8,A,8. A) They have helped boost the local economy. B) They have made the residents unusually proud. C) They have contributed considerably to its popularity. D) They have brought happiness to everyone in the village.
2024.06.set2,2024年6月六级第二套原题.pdf,9,B,"9. A) They have created the smallest remote-controlled walking robot in the world. B) They are going to publish their research findings in the journal Science Robotics. C) They are the first to build a robot that can bend, crawl, walk, turn and even jump. D) They are engaged in research on a remote-controlled robot which uses special power."
2024.06.set2,2024年6月六级第二套原题.pdf,10,B,10. A) It changes its shape by complex hardware. C) It moves from one place to another by memory. B) It is operated by a special type of tiny motor. D) It is powered by the elastic property of its body.
2024.06.set2,2024年6月六级第二套原题.pdf,11,B,11. A) Replace humans in exploratory tasks. C) Explore the structure of clogged arteries. B) Perform tasks in tightly confined spaces. D) Assist surgeons in highly complex surgery. Questions 12 to 15 are based on the passage you have just heard.
2024.06.set2,2024年6月六级第二套原题.pdf,12,B,12. A) She threw up in the bathroom. C) She dozed off for a few minutes. B) She slept during the entire ride. D) She boasted of her marathon race.
2024.06.set2,2024年6月六级第二套原题.pdf,13,B,13. A) They are mostly immune to cognitive impairment. B) They can sleep soundly during a rough ride at sea. C) They are genetically determined to need less sleep. D) They constitute about 13 percent of the population.
2024.06.set2,2024年6月六级第二套原题.pdf,14,B,14. A) Whether there is a way to reach elite status. C) Whether having a baby impacts one's passion B) Whether it is possible to modify one's genes. D) Whether one can train themselves to sleep less.
2024.06.set2,2024年6月六级第二套原题.pdf,15,B,"15. A) It is in fact quite possible to nurture a passion for sleep. B) Babies can severely disrupt their parents' sleep patterns. C) Being forced to rise early differs from being an early bird. D) New parents are forced to jump out of bed at the crack of dawn. Section C Directions: In this section, you will hear three recordings of lectures or talks followed by three or four questions. The recordings will be played only once. After you hear a question, you must choose the best answer from the four choices marked A), B), C) and D). Then mark the corresponding letter on Answer Sheet I with a single line through the centre. Questions 16 to 18 are based on the recording you have just heard."
2024.06.set2,2024年6月六级第二套原题.pdf,16,C,16. A) We have poor awareness of how many controversial issues are being debated. B) No one knows better than yourself what you are thinking about at the moment. C) No one can change your opinions more than those who speak in a convincing tone. D) We are likely to underestimate how much we can be swayed by a convincing article 11 ·2024年6月六级真题（第二套）· 淘宝：谈辰图书企业店
2024.06.set2,2024年6月六级第二套原题.pdf,17,C,17. A) Their belief about physical punishment changed. B) Their memory pushed them toward a current belief. C) The memory of their initial belief came back to them. D) Their experiences of physical punishment haunted them.
2024.06.set2,2024年6月六级第二套原题.pdf,18,C,18. A) They apparently have little to do with moderate beliefs. B) They don't reflect the changes of view on physical punishment. C) They may not apply to changes to extreme or deeply held beliefs. D) They are unlikely to alter people's position without more evidence.
2024.06.set2,2024年6月六级第二套原题.pdf,19,C,19. A) American moms have been increasingly inclined to live alone. B) The American population has been on the rise in the past 25 years. C) American motherhood has actually been on the decline. D) The fertility rates in America have in fact been falling sharply.
2024.06.set2,2024年6月六级第二套原题.pdf,20,C,20. A) More new mothers tend to take greater care of their children. B) More new mothers are economically able to raise children. C) A larger proportion of women take pride in their children. D) A larger proportion of women really enjoy motherhood.
2024.06.set2,2024年6月六级第二套原题.pdf,21,C,21. A) The meaning of motherhood has changed considerably. B) More and more mothers go shopping to treat themselves. C) More mothers have adult children celebrating the holiday. D) The number of American mothers has been growing steadily. Questions 22 to 25 are based on the recording you have just heard.
2024.06.set2,2024年6月六级第二套原题.pdf,22,C,22. A) Add to indoor toxic pollutants. C) Beautify the home environment. B) Absorb poisonous chemicals. D) Soak up surrounding moisture.
2024.06.set2,2024年6月六级第二套原题.pdf,23,C,23. A) NASA did experiments in sealed containers resembling the super-insulated offices of 1970s. B) It was based on experiments under conditions unlike those in most homes or offices. C) NASA conducted tests in outer space whose environment is different from ours. D) It drew its conclusion without any contrastive data from other experiments.
2024.06.set2,2024年6月六级第二套原题.pdf,24,C,24. A) Natural ventilation proves much more efficient for cleaning the air than house plants. B) House plants disperse chemical compounds more quickly with people moving around. C) Natural ventilation turns out to be most effective with doors and windows wide open. D) House plants in a normal environment rarely have any adverse impact on the air.
2024.06.set2,2024年6月六级第二套原题.pdf,25,C,25. A) The root cause for misinterpretations of scientific findings. B) The difficulty in understanding what's actually happening. C) The steps to be taken in arriving at any conclusion with certainty. D) The necessity of continually re-examining and challenging findings.
2025.06.set1,2025.06六级真题第1套.pdf,1,A,1. A) Met the computer technician. C) Called the man's company. B) Told the man about her trouble. D) Visited Alpha Maintenance.
2025.06.set1,2025.06六级真题第1套.pdf,2,A,2. A) Consulted someone in charge. C) Informed the central office at once. B) Came as soon as possible. D) Designated an engineer to the case.
2025.06.set1,2025.06六级真题第1套.pdf,3,A,3. A) Frustration. C) Desperation. B) Intimidation. D) Indignation.
2025.06.set1,2025.06六级真题第1套.pdf,4,A,4. A) Whether the contents have been backed up. B) Whether they can find help somewhere else. C) Whether all data stored on the hard drive has got lost. D) Whether they need to wipe the system directories clean. Questions 5 to 8 are based on the conversation you have just heard.
2025.06.set1,2025.06六级真题第1套.pdf,5,A,5. A) Ifs boring. C) Ifs a beautiful thing. B) It's challenging. D) It's unlike most jobs.
2025.06.set1,2025.06六级真题第1套.pdf,6,A,6. A) Arbitrating between disagreeing solicitors. C) Buying and selling property. B) Preventing disputes from escalating. D) Mediating land disputes.
2025.06.set1,2025.06六级真题第1套.pdf,7,A,7. A) Courts are intended for fixing major legal disputes. B) Courts are getting too bureaucratic to function. C) Courts can be frustrating and expensive. D) Courts can be frightening and arbitrary.
2025.06.set1,2025.06六级真题第1套.pdf,8,A,"8. A) The ability to make arguments in a unique way. B) The skill of preventing conflicts between parties concerned. C) The skill of foreseeing any potential stakes in their work. D) The ability to express themselves clearly and forcefully. 1 • 2025 年 6 月 六 级 真 题 （第 一 套 ）・ Section B Directions: In this section, you will hear two passages. At the end o f each passage, you will hear three or four questions. Both the passage and the questions will be spoken only once. After you hear a question, you must choose the best answer from the four choices marked A), B), C) and D). Then mark the corresponding letter on Answer Sheet 1 with a single line through the centre. Questions 9 to 11 are based on the passage you have just heard."
2025.06.set1,2025.06六级真题第1套.pdf,9,B,9. A) They looked into the relationship between one's prior knowledge and creativity. B) They offered novel ways to help older adults to keep their memories from aging. C) They proposed an explanation for old people's difficulty in retrieving memories. D) They advanced a new model concerning human information storage and retrieval.
2025.06.set1,2025.06六级真题第1套.pdf,10,B,10. A) Young adults rely on memory while older adults keep notes as a reminder. B) Older adults often retrieve irrelevant memories along with what they want. C) Young adults accumulate knowledge much more quickly than older adults. D) Older adults generally perform cognitive tasks much slower than young adults.
2025.06.set1,2025.06六级真题第1套.pdf,11,B,"11. A) They show preserved, and sometimes enhanced, creativity. B) They frequently suffer from disorderly crowded memories. C) They can rely on their accumulated wisdom in an emergency. D) They may well be served by forgetting their prior knowledge. Questions 12 to 15 are based on the passage you have just heard."
2025.06.set1,2025.06六级真题第1套.pdf,12,B,12. A) They are actually proud of the goods and services they produce. B) They are worried about being alienated from the outside world. C) They are rarely in control of many things related to their work. D) They are longing to share the profits made from their work.
2025.06.set1,2025.06六级真题第1套.pdf,13,B,13. A) The steady decrease in productivity. C) The feeling of being time poor. B) The adverse effect on physical health. D) The rising economic inequality.
2025.06.set1,2025.06六级真题第1套.pdf,14,B,14. A) It alters the structure of work. B) It puts jobs and wages at risk. C) It liberates people from tedious and laborious work. D) It creates new work opportunities in the IT industry.
2025.06.set1,2025.06六级真题第1套.pdf,15,B,"15. A) Finding meaning in work. C) Improving relationships in the community. B) Prioritizing life over work. D) Realizing one's social value in the workplace. Section C Directions: In this section, you will hear three recordings o f lectures or talks followed by three or four questions. The recordings will be played only once. After you hear a question, you must choose the best answer from the four choices marked A), B), C) and D). Then mark the corresponding letter on Answer sheet 1 with a single line though the centre. Questions 16 to 18 are based on the recording you have just heard."
2025.06.set1,2025.06六级真题第1套.pdf,16,C,16. A) Affect our attitude to novel tasks. C) Outweigh IQ in importance. B) Distinguish us in the social world. D) Impact academic achievements.
2025.06.set1,2025.06六级真题第1套.pdf,17,C,17. A) By pressing a hidden button. C) By pressing two buttons at the same time. B) By pushing a big button on top. D) By helping the babies push the right button. ・2025 年 6 月六级真题（第一套）・ 2
2025.06.set1,2025.06六级真题第1套.pdf,18,C,18. A) Perform difficult tasks successfully just by observing how adults acted. B) Make generalizable inferences about persistence from a few examples. C) Adapt themselves to different social contexts. D) Work hard to interact with experimenters. Questions 19 to 21 are based on the recording you have just heard.
2025.06.set1,2025.06六级真题第1套.pdf,19,C,19. A) Offering advice on overcoming habitual lateness. C) Scrutinizing individuals5 defining traits. B) Exemplifying various recreational opportunities. D) Suggesting ways fbr setting priorities.
2025.06.set1,2025.06六级真题第1套.pdf,20,C,20. A) Make the breakfast simpler. C) Ready yourself in the early dawn. B) Take the alarms seriously. D) Get prepared the night before.
2025.06.set1,2025.06六级真题第1套.pdf,21,C,21. A) Finish the prior task 30 minutes earlier. C) Leave time in between activities. B) Keep ourselves from hitting a bump. D) Try to avoid possible hold-ups. Questions 22 to 25 are based on the recording you have just heard.
2025.06.set1,2025.06六级真题第1套.pdf,22,C,22. A) Their lifestyles vary. C) They have different customs. B) Their traits vary. D) They have different feels.
2025.06.set1,2025.06六级真题第1套.pdf,23,C,23. A) They are not as willing to help strangers. C) They violate traffic rules more frequently. B) They are not as patient with one another. D) They become more easily irritated in public.
2025.06.set1,2025.06六级真题第1套.pdf,24,C,24. A) It was practiced by Boston's founding fathers. C) It was adopted by Boston's upper class. B) It is not deemed exotic by Proper Bostonians. D) It is not part of Boston's local culture.
2025.06.set1,2025.06六级真题第1套.pdf,25,C,25. A) Stick to its own way of showing courtesy to strangers. B) Follow the examples set by Paris and New York City. C) Learn from the world's major cities in promoting tourism. D) Take pride in its history and adhere to its cultural tradition. Part ID
2025.06.set2,2025.06六级真题第2套.pdf,1,A,1. A) They have to make a choice by the end of the day. B) Both candidates are very keen on getting the job. C) They hold different views on the procedure. D) Both candidates are quite competitive.
2025.06.set2,2025.06六级真题第2套.pdf,2,A,2. A) Both Rachel and Peter came across as respectful and professional. B) Rachel scored moderately higher grades than Peter at school. C) Both Rachel and Peter excelled in their academic pursuit. D) Peter appeared slightly stronger than Rachel physically.
2025.06.set2,2025.06六级真题第2套.pdf,3,A,3. A) His use of body language. C) His unusual state of mind. B) His accumulation of experience. D) His knowledge about the company.
2025.06.set2,2025.06六级真题第2套.pdf,4,A,4. A) Compare the candidates side by side again. C) Find a way to break the tie next time. B) Ask the board to cast the deciding vote. D) Let John make the final decision. Questions 5 to 8 are based on the conversation you have just heard.
2025.06.set2,2025.06六级真题第2套.pdf,5,A,"5. A) The private label ""L'Orange”. C) This season's new fashion. B) The woman's latest collection. D) The head designer's role."
2025.06.set2,2025.06六级真题第2套.pdf,6,A,6. A) Something reflecting the social norms. C) Something slightly absurd. B) Something meeting public expectations. D) Something a bit ambiguous.
2025.06.set2,2025.06六级真题第2套.pdf,7,A,7. A) Merge styles often at opposite ends of the fashion spectrum. B) Learn from the designs of the Asian rural mountain villagers. C) Make velvet capes look both majestic and masculine. D) Draw intricate patterns onto a traditional power suit.
2025.06.set2,2025.06六级真题第2套.pdf,8,A,"8. A) Obtaining the woman's signature. C) Incorporating indigenous aspects into his work. B) Seeing the woman's new creations. D) Sharing more ideas with the woman next time. ・2025年 6 月六级真题（第二套）， 10 Section B Directions: In this section, you will hear two passages. At the end o f each passage, you will hear three or four questions. Both the passage and the questions will be spoken only once. After you hear a question, you must choose the best answer from the four choices marked A), B), C) and D). Then mark the corresponding letter on Answer Sheet 1 with a single line through the centre. Questions 9 to 11 are based on the passage you have just heard."
2025.06.set2,2025.06六级真题第2套.pdf,9,B,9. A) They could readily recognize their owner simply by looking. B) They could understand the implications of human commands. C) They could be domesticated to act as our companions. D) They could follow pointing gestures without training.
2025.06.set2,2025.06六级真题第2套.pdf,10,B,10. A) Cultivating them to be intelligent creatures. B) Training them to behave like domesticated dogs. C) Understanding how humans impact their behavior. D) Taking measures to reduce their numbers.
2025.06.set2,2025.06六级真题第2套.pdf,11,B,11. A) Tame them through repeated training. C) Make them responsive to our commands. B) Treat them with sensitivity and respect. D) Watch their behavior and try to improve it. Questions 12 to 15 are based on the passage you have just heard.
2025.06.set2,2025.06六级真题第2套.pdf,12,B,12. A) The temperature inside it varies from place to place. B) Proper placement facilitates access to food products. C) Its different shelves are designed for different purposes. D) The space in an average fridge changes from top to bottom.
2025.06.set2,2025.06六级真题第2套.pdf,13,B,13. A) To slow the rising of temperature in it. C) To prevent germs from growing quickly. B) To provide a big box of evenly cold air. D) To keep the food cold as long as possible.
2025.06.set2,2025.06六级真题第2套.pdf,14,B,14. A) On the top shelf. C) On the inside of its doors. B) In the middle section. D) At the back of its bottom shelf.
2025.06.set2,2025.06六级真题第2套.pdf,15,B,"15. A) They will be extra-chilly. C) They will be contaminated. B) They will be hard to defrost. D) They will be ruined. Section C Directions: In this section, you will hear three recordings o f lectures or talks followed by three or four questions. The recordings will be played only once. After you hear a question, you must choose the best answer from the four choices marked A), B), C) and D). Then mark the corresponding letter on Answer sheet 1 with a single line though the centre. Questions 16 to 18 are based on the recording you have just heard."
2025.06.set2,2025.06六级真题第2套.pdf,16,C,16. A) Chronic depression. C) Hip fracture. B) Growing feebleness. D) Fatal infections.
2025.06.set2,2025.06六级真题第2套.pdf,17,C,17. A) It feels real and relevant. C) It outcompetes lots of academics5 research. B) It contributes to psychology. D) It wins recognition outside of Birmingham.
2025.06.set2,2025.06六级真题第2套.pdf,18,C,"18. A) By bringing together experts old and young. C) By making full use of her expertise. B) By counting on advanced modem technology. D) By combining multiple perspectives. 11 ,2 0 2 5 年 6 月六级真题（第二套）・ Questions 19 to 21 are based on the recording you have just heard."
2025.06.set2,2025.06六级真题第2套.pdf,19,C,19. A) They don't teach basic organization. C) They attach little importance to recipes. B) They don't focus on teaching techniques. D) They hire very few distinguished chefs.
2025.06.set2,2025.06六级真题第2套.pdf,20,C,20. A) It's unique to celebrity chefs. C) Ifs too demanding for them. B) It's a way of transformation. D) It's a way of life to them.
2025.06.set2,2025.06六级真题第2套.pdf,21,C,21. A) Respect others so as to be respected. C) Cultivate a habit of self-discipline. B) Use time and resources in a wise way. D) Learn from philosophers earnestly. Questions 22 to 25 are based on the recording you have just heard.
